LoanRange,BusinessName,Address,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsRetained,DateApproved,Lender,CD
"d $350,000-1 million",ARC REAL ESTATE GROUP LLC,655 3RD AVE,NEW YORK,NY,10017.0,531110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,17.0,04/27/2020,"HSBC Bank USA, National Association",NY - 12
"d $350,000-1 million",ARCH REAL ESTATE HOLDINGS LLC,524 Broadway SUITE 405,NEW YORK,NY,10012.0,551114.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8.0,04/13/2020,Savoy Bank,NY - 07
"d $350,000-1 million",ARCHER AVIATION INC,7 East 19th Street Suite 4,NEW YORK,NY,10003.0,541990.0,Corporation,Unanswered,Unanswered,Unanswered,,35.0,04/10/2020,"JPMorgan Chase Bank, National Association",NY - 07
"d $350,000-1 million",ARCHETYPE CONSULTANTS INC.,"1 PENN PLZ, STE 3508",NEW YORK,NY,10119.0,541320.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/29/2020,Signature Bank,NY - 12
"d $350,000-1 million","ARCHITECTURAL FLOORING RESOURCE, INC","135 West 27th Street, 6th Floor",NEW YORK,NY,10001.0,541310.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,16.0,04/11/2020,"TD Bank, National Association",NY - 10
"d $350,000-1 million","ARCHITECTURE RESEARCH OFFICE, LLC",170 Varick Street Floor 7,NEW YORK,NY,10013.0,541310.0,Partnership,Unanswered,Unanswered,Unanswered,,25.0,04/15/2020,Manufacturers and Traders Trust Company,NY - 07
"d $350,000-1 million","ARCHIVE360, INC.","1 Liberty Plaza,",NEW YORK,NY,10006.0,518210.0,Corporation,Unanswered,Unanswered,Unanswered,,26.0,04/15/2020,BCB Community Bank,NY - 10
"d $350,000-1 million",ARCTIC SECURITIES LLC,1 Rockefeller Plz Rm 1706,NEW YORK,NY,10020.0,523120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Non-Veteran,,11.0,04/28/2020,First Republic Bank,NY - 12
"d $350,000-1 million",ARETE ADVISORS LLC,750 Lexington Ave Fl 9,NEW YORK,NY,10022.0,611110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,104.0,05/03/2020,"Bank of America, National Association",NY - 12
"d $350,000-1 million",ARETHUSA FARM DAIRY LLC,31 west  54TH ST,NEW YORK,NY,10019.0,112120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,44.0,04/28/2020,Union Savings Bank,NY - 10
"d $350,000-1 million",ARGENTO SC BY SICURA INC,1407 BROADWAY Suite 2201,NEW YORK,NY,10018.0,424990.0,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,63.0,04/14/2020,"OneWest Bank, A Division of",NY - 10
"d $350,000-1 million","ARGOT PARTNERS, LLC",767 3RD AVE FL 34,NEW YORK,NY,10017.0,561499.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,28.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"d $350,000-1 million",ARGUS RESEARCH GROUP,61 Broadway,NEW YORK,NY,10006.0,541910.0,Corporation,Unanswered,Unanswered,Unanswered,,24.0,04/30/2020,"Bank of America, National Association",NY - 10
"d $350,000-1 million",ARK DEERFIELD BEACH LLC,85 5th Avenue 14th Floor,NEW YORK,NY,10003.0,721199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,177.0,04/29/2020,Cross River Bank,NY - 07
"d $350,000-1 million",ARK HOLLYWOOD LLC,85 5th Avenue 14th Floor,NEW YORK,NY,10003.0,721199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,200.0,04/29/2020,Cross River Bank,NY - 07
"d $350,000-1 million",ARK MUSEUM LLC,85 Fifth Avenue 14th Floor,NEW YORK,NY,10003.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,164.0,05/28/2020,"Kabbage, Inc.",NY - 07
"d $350,000-1 million",ARK OPERATING CORP.,85 5th Avenue 14th Floor,NEW YORK,NY,10003.0,721199.0,Corporation,Unanswered,Unanswered,Unanswered,,82.0,04/29/2020,Cross River Bank,NY - 07
"d $350,000-1 million","ARK ORIGINAL OYSTER HOUSE CASUEWAY II, LLC",85 Fifth Avenue 14th Floor,NEW YORK,NY,10003.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,187.0,05/29/2020,"Kabbage, Inc.",NY - 07
"d $350,000-1 million",ARK OYSTER HOUSE GULF SHORES I LLC,85 5th Avenue 14th Floor,NEW YORK,NY,10003.0,721199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,267.0,04/29/2020,Cross River Bank,NY - 07
"d $350,000-1 million",ARK SHUCKERS LLC,85 5th Avenue 14th Floor,NEW YORK,NY,10003.0,721199.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,147.0,04/29/2020,Cross River Bank,NY - 07
"d $350,000-1 million","ARKADIUM, INC.",40 W 25th Street 4th Floor,NEW YORK,NY,10010.0,511210.0,Corporation,Unanswered,Unanswered,Unanswered,,31.0,04/15/2020,Silicon Valley Bank,NY - 12
"d $350,000-1 million",ARKUS INC.,1441 BROADWAY FL 5,NEW YORK,NY,10018.0,541618.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,27.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",ARLOVE 31 LLC,18 E 16TH ST RM 307,NEW YORK,NY,10003.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 07
"d $350,000-1 million","ARLOZOROV9, INC.",156 5th Avenue Suite 600,NEW YORK,NY,10010.0,541511.0,Corporation,Unanswered,Unanswered,Unanswered,,31.0,04/13/2020,Silicon Valley Bank,NY - 12
"d $350,000-1 million",ARMAND CORPORATION,1350 Broadway Ste 1901,NEW YORK,NY,10018.0,561210.0,Corporation,Unanswered,Female Owned,Unanswered,,57.0,05/03/2020,"Bank of America, National Association",NY - 10
"d $350,000-1 million",ARMENIAN GENERAL BENEVOLENT UNION,55 e 59th street,NEW YORK,NY,10022.0,813211.0,Corporation,Unanswered,Unanswered,Unanswered,,45.0,05/03/2020,"Citibank, N.A.",NY - 12
"d $350,000-1 million","ARMIENTI, DEBELLIS, &AMP; RHODEN, LLP",39 BROADWAY RM 520,NEW YORK,NY,10006.0,,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,41.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",ARONSON MAYEFSKY & SLOAN LLP,12 E 49th St. Rm 3200,NEW YORK,NY,10017.0,541110.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,34.0,04/16/2020,"Bank of America, National Association",NY - 12
"d $350,000-1 million",ARPER USA,476 BROADWAY SUITE 2F,NEW YORK,NY,10013.0,423210.0,Corporation,Unanswered,Unanswered,Unanswered,,,05/03/2020,"Wells Fargo Bank, National Association",NY - 07
"d $350,000-1 million",ARQENTA INC,124 Easy 214St 2nd Floor,NEW YORK,NY,10035.0,236118.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,35.0,04/05/2020,"OceanFirst Bank, National Association",NY - 12
"d $350,000-1 million",ARQUITECTONICA NEW YORK PC,104 5th Avenue FL 6,NEW YORK,NY,10011.0,,Corporation,Unanswered,Female Owned,Unanswered,,38.0,05/03/2020,"Bank of America, National Association",NY - 10
"d $350,000-1 million",ARRANGEMENTS ABROAD INC,1040 Avenue of The Americas Flr 23,NEW YORK,NY,10018.0,561520.0,Corporation,Unanswered,Unanswered,Unanswered,,25.0,04/14/2020,"Citibank, N.A.",NY - 10
"d $350,000-1 million",ARRIVALIST CO,1460 Broadway 6th Floor,NEW YORK,NY,10036.0,,Corporation,Unanswered,Unanswered,Unanswered,,0.0,05/03/2020,"TD Bank, National Association",NY - 10
"d $350,000-1 million",ARROJO STUDIO LLC,180 VARICK ST,NEW YORK,NY,10014.0,812112.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,68.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","ARS NOVA THEATER I, INC.",511 West 54th Street 0.0,NEW YORK,NY,10019.0,711110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,23.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",ARSENAL COMMUNICATIONS INC. DBA ARSENAL NEW YORK,275 W 39TH ST FL 3,NEW YORK,NY,10018.0,541430.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,33.0,04/15/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","ART AND SCIENCE PARTNERS, INC.","17 State Street, Suite 1830 0.0",NEW YORK,NY,10004.0,541613.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,24.0,04/30/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","ART WORKS, INC.",509 W 24TH ST,NEW YORK,NY,10011.0,453920.0,Corporation,Unanswered,Unanswered,Unanswered,,30.0,04/07/2020,East West Bank,NY - 10
"d $350,000-1 million",ART-TEC JEWELRY DESIGNS LTD,48 West 48th Street Suite 401,NEW YORK,NY,10036.0,423940.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,43.0,05/14/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","ARTA SHIPPING, INC","24 Greenwich Avenue, #2 0.0",NEW YORK,NY,10011.0,488510.0,Corporation,Unanswered,Unanswered,Unanswered,,18.0,04/10/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",ARTEAST LLC,453 Broome Street,NEW YORK,NY,10013.0,448190.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,24.0,04/28/2020,Unify Financial FCU,NY - 07
"d $350,000-1 million","ARTECH HOLDINGS, LLC",254 W 54TH ST 14TH FLOOR,NEW YORK,NY,10019.0,541512.0,Limited  Liability Company(LLC),White,Male Owned,Non-Veteran,,54.0,04/09/2020,City National Bank,NY - 10
"d $350,000-1 million",ARTEZEN HOTEL LLC,2426 JOHN ST,NEW YORK,NY,10038.0,721110.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,0.0,04/30/2020,Ponce Bank,NY - 07
"d $350,000-1 million","ARTFORUM INTERNATIONAL MAGAZINE, INC. DBA BOOKFORUM",350 7TH AVE 19TH FL,NEW YORK,NY,10001.0,511120.0,Corporation,Unanswered,Unanswered,Unanswered,,55.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","ARTHUR M. COTLIAR, MD. PLLC",635 west 165th street Suite 370,NEW YORK,NY,10032.0,621111.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,48.0,04/27/2020,Flushing Bank,NY - 13
"d $350,000-1 million",ARULIDEN LLC,"30 W 24th St, 9th Floor",NEW YORK,NY,10010.0,541613.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Live Oak Banking Company,NY - 12
"d $350,000-1 million",AS BEAUTY LLC,10 W. 33RD ST Suite 802,NEW YORK,NY,10001.0,446120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/27/2020,Israel Discount Bank of New York,NY - 10
"d $350,000-1 million","ASA BUILDING MAINTENANCE, INC.",235 E 123RD ST,NEW YORK,NY,10035.0,236116.0,Corporation,Unanswered,Male Owned,Non-Veteran,,48.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"d $350,000-1 million",ASANTE CAPITAL GROUP ADVISORS LLC,10 East 53rd Street 12th Floor,NEW YORK,NY,10022.0,523999.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/30/2020,"Citizens Bank, National Association",NY - 12
"d $350,000-1 million",ASCEND HIRE INC,"321 West 44th Street, Suite 601",NEW YORK,NY,10036.0,561311.0,Corporation,Unanswered,Unanswered,Unanswered,,94.0,04/27/2020,"Santander Bank, National Association",NY - 10
"d $350,000-1 million",ASH NYC LLC,"153 Lafayette Street, 5th Floor",NEW YORK,NY,10013.0,531390.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,0.0,04/10/2020,New York Business Development Corporation,NY - 07
"d $350,000-1 million",ASHI DIAMONDS LLC,"18 E. 48TH ST, 14TH FL",NEW YORK,NY,10017.0,423940.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Signature Bank,NY - 12
"d $350,000-1 million",ASHLAND PLUMBING CORP,155 E 44TH ST,NEW YORK,NY,10017.0,238220.0,Corporation,Unanswered,Unanswered,Unanswered,,36.0,04/29/2020,"Bank of America, National Association",NY - 12
"d $350,000-1 million",ASIAN AMERICANS FOR EQUALITY INC,2 Allen St 7TH FLOOR,NEW YORK,NY,10002.0,813219.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,44.0,04/27/2020,Valley National Bank,NY - 07
"d $350,000-1 million",ASISTS,6 East River Piers,NEW YORK,NY,10004.0,481211.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/29/2020,"Capital One, National Association",NY - 10
"d $350,000-1 million","ASK BEAUTY II, LLC",689 5TH AVE,NEW YORK,NY,10022.0,812112.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,,61.0,04/28/2020,"Santander Bank, National Association",NY - 12
"d $350,000-1 million",ASSET MARKETING INC,276 5th Avenue,NEW YORK,NY,10001.0,541511.0,Corporation,Unanswered,Unanswered,Unanswered,,32.0,06/29/2020,CDC Small Business Finance Corporation,NY - 10
"d $350,000-1 million","ASSET TV, INC",570 Lexington Avenue #20,NEW YORK,NY,10022.0,519130.0,Corporation,Unanswered,Unanswered,Unanswered,,9.0,06/18/2020,Celtic Bank Corporation,NY - 12
"d $350,000-1 million","ASSOCIATE OPHTHALMOLOGISTS, PC",150 BROADWAY - SUITE 1401,NEW YORK,NY,10038.0,621111.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/27/2020,Signature Bank,NY - 07
"d $350,000-1 million",ASSOCIATED RETINA SPECIALIST PLLC,20 W 13TH ST,NEW YORK,NY,10011.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",ASSOCIATION OF JUNIOR LEAGUES,80 Maiden Ln Rm 1504,NEW YORK,NY,10038.0,541990.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,25.0,04/16/2020,"Citibank, N.A.",NY - 07
"d $350,000-1 million",ASSOCIATION OF THE BAR OF THE CITY OF NE,42 W 44TH ST,NEW YORK,NY,10036.0,813920.0,Corporation,Unanswered,Unanswered,Unanswered,,61.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",ASSOULINE PUBLISHING INC.,3 Park Avenue - 27th Floor,NEW YORK,NY,10016.0,423990.0,Corporation,Unanswered,Unanswered,Unanswered,,54.0,04/27/2020,American Express National Bank,NY - 12
"d $350,000-1 million",ASTOR WINES & SPIRITS INC,399 Lafayette Street,NEW YORK,NY,10003.0,454390.0,Corporation,Unanswered,Unanswered,Unanswered,,78.0,04/27/2020,Peapack-Gladstone Bank,NY - 07
"d $350,000-1 million",ATAKAMA INC.,200 PARK AVE FL 17,NEW YORK,NY,10166.0,511210.0,Corporation,White,Male Owned,Non-Veteran,,19.0,04/07/2020,City National Bank,NY - 10
"d $350,000-1 million",ATEAM ARMY INC,475 10th Ave,NEW YORK,NY,10018.0,713990.0,Corporation,Unanswered,Unanswered,Non-Veteran,,51.0,04/15/2020,First Republic Bank,NY - 10
"d $350,000-1 million",ATELIER PREMIERE INC,216 W 139TH ST,NEW YORK,NY,10030.0,238320.0,Corporation,Unanswered,Unanswered,Unanswered,,45.0,06/18/2020,"Bank of America, National Association",NY - 13
"d $350,000-1 million",ATHENEUM PARTNERS LLC,530 FASHION AVE RM 2007,NEW YORK,NY,10018.0,541910.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,34.0,05/01/2020,"Bank of America, National Association",NY - 10
"d $350,000-1 million",ATLANTIC GLOBAL RISK LLC,"211 E 43rd St, 19th Floor",NEW YORK,NY,10017.0,524210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,21.0,04/08/2020,Highland Bank,NY - 12
"d $350,000-1 million",ATLAS PRINT SOLUTIONS INC,589 8TH AVE FL 4,NEW YORK,NY,10018.0,323111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",AUBURN THEOLOGICAL SEMINARY,475 Riverside Drive,NEW YORK,NY,10115.0,813211.0,Professional Association,Unanswered,Unanswered,Unanswered,,36.0,04/28/2020,"Newtek Small Business Finance, Inc.",NY - 10
"d $350,000-1 million","AUDIO, VIDEO & CONTROLS,INC.",25 Park Place-Front 2,NEW YORK,NY,10007.0,541512.0,Corporation,Unanswered,Male Owned,Non-Veteran,,27.0,04/10/2020,BNB Bank,NY - 07
"d $350,000-1 million",AUDIOHQ LLC,358 5th Ave Ste 302,NEW YORK,NY,10001.0,541840.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,33.0,04/15/2020,"Bank of America, National Association",NY - 10
"d $350,000-1 million",AUDIOIS INC,"72 Madison Ave, 11th Floor",NEW YORK,NY,10016.0,512110.0,Corporation,Unanswered,Unanswered,Unanswered,,20.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"d $350,000-1 million",AUDIOS VENTURES INC.,171 SUFFOLK ST APT 4D,NEW YORK,NY,10002.0,454111.0,Corporation,Unanswered,Unanswered,Unanswered,,19.0,05/03/2020,"Bank of America, National Association",NY - 07
"d $350,000-1 million",AUDREY GOLDEN ASSOCIATES LTD,633 3RD AVE FL 8,NEW YORK,NY,10017.0,561312.0,Corporation,Unanswered,Unanswered,Unanswered,,35.0,05/03/2020,"Bank of America, National Association",NY - 12
"d $350,000-1 million",AUER'S MOVING AND RIGGING CO. INC,1721 PARK AVE,NEW YORK,NY,10035.0,484110.0,Corporation,Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 12
"d $350,000-1 million",AUERBACH GRAYSON & COMPANY LLC,"25W  45TH ST, Suite 16",NEW YORK,NY,10036.0,523120.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,32.0,04/06/2020,City National Bank,NY - 10
"d $350,000-1 million",AUGUSTUS INTELLIGENCE INC.,1 WORLD TRADE CTR # 77D,NEW YORK,NY,10007.0,999990.0,Corporation,Unanswered,Unanswered,Unanswered,,45.0,05/03/2020,"Bank of America, National Association",NY - 07
"d $350,000-1 million","AURORA CATERING, INC.",231 Mott St,NEW YORK,NY,10012.0,722320.0,Corporation,Unanswered,Unanswered,Non-Veteran,,42.0,05/12/2020,"JPMorgan Chase Bank, National Association",NY - 07
"d $350,000-1 million","AUTOMATION HOLDINGS, LLC",139 FULTON ST,NEW YORK,NY,10038.0,561440.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,23.0,05/27/2020,First Bank,NY - 07
"d $350,000-1 million","AUTOMATON, INC.",455 Broadway Fl 3,NEW YORK,NY,10013.0,541511.0,,Unanswered,Unanswered,Unanswered,,21.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 07
"d $350,000-1 million",AVATURE LIMITED,43 ROCKEFELLER PLAZA SUITE 2000,NEW YORK,NY,10111.0,511210.0,Corporation,Unanswered,Unanswered,Unanswered,,27.0,04/15/2020,"Citibank, N.A.",NY - 12
"d $350,000-1 million",AVENUE L LLC,110 East 42nd Street,NEW YORK,NY,10017.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,22.0,04/16/2020,"Citibank, N.A.",NY - 12
"d $350,000-1 million",AVODAH,125 Maiden Lane,NEW YORK,NY,10038.0,611699.0,Corporation,Unanswered,Unanswered,Unanswered,,,04/30/2020,Celtic Bank Corporation,NY - 07
"d $350,000-1 million","AXIAL GROUP, LLC",443 PARK AVE South Floor 8,NEW YORK,NY,10016.0,561499.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/09/2020,Coastal States Bank,NY - 12
"d $350,000-1 million","AXIO GLOBAL, INC.",77 Water St Fl 8,NEW YORK,NY,10005.0,541512.0,Corporation,Unanswered,Unanswered,Unanswered,,29.0,04/10/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","AXIOM CAPITAL MANAGEMENT, INC.","350 Fifth Avenue, Suite 5420",NEW YORK,NY,10118.0,523120.0,Corporation,Unanswered,Unanswered,Unanswered,,31.0,04/27/2020,Emigrant Bank,NY - 10
"d $350,000-1 million","AXOMIC, INC.",49 WEST 38TH ST,NEW YORK,NY,10018.0,541512.0,Corporation,Unanswered,Unanswered,Unanswered,,20.0,04/28/2020,Bank Leumi USA,NY - 10
"d $350,000-1 million",AYIMA INCORPORATED,"270 Lafayette Street, Suite 1406",NEW YORK,NY,10012.0,541910.0,Corporation,Unanswered,Unanswered,Unanswered,,20.0,06/16/2020,"Harvest Small Business Finance, LLC",NY - 07
"d $350,000-1 million",AZZURE HOME INC.,141 West 36th Street suite 901 0.0,NEW YORK,NY,10018.0,442299.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,30.0,04/09/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",B AND B RESTAURANT GROUP LLC DBA BENJAMI N STEAKHOUSE PRIME,425 MADISON AVE RM 1001,NEW YORK,NY,10017.0,,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 12
"d $350,000-1 million",B FLORAL LLC,225 W. 35th St. Fl. 6,NEW YORK,NY,10001.0,453110.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7.0,04/11/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million",B H MULTI COLOR CORP,15 W 46th St Fl 6,NEW YORK,NY,10036.0,561990.0,Corporation,Unanswered,Unanswered,Unanswered,,129.0,04/14/2020,"Bank of America, National Association",NY - 10
"d $350,000-1 million",B HOSPITALITY CORP.,132 MULBERRY ST APT 4D,NEW YORK,NY,10013.0,722310.0,Corporation,Unanswered,Unanswered,Unanswered,,66.0,04/10/2020,"JPMorgan Chase Bank, National Association",NY - 07
"d $350,000-1 million","B&J FABRICS, INC.",525 Seventh Avenue - 2nd FL,NEW YORK,NY,10018.0,424310.0,Corporation,Unanswered,Unanswered,Unanswered,,10.0,04/30/2020,Peapack-Gladstone Bank,NY - 10
"d $350,000-1 million",B.W.I.  L.L.C.,1441 Broadway Suite 801,NEW YORK,NY,10018.0,424330.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,38.0,04/09/2020,Bank Leumi USA,NY - 10
"d $350,000-1 million",B6 REAL ESTATE ADVISORS LLC,1040 AVE OF THE AMERICAS 8TH FL,NEW YORK,NY,10018.0,531210.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0.0,04/28/2020,Signature Bank,NY - 10
"d $350,000-1 million",BABYFAIR INC.,34 W 33RD ST SUITE 818,NEW YORK,NY,10001.0,315240.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,13.0,04/12/2020,"JPMorgan Chase Bank, National Association",NY - 10
"d $350,000-1 million","BACKTRACE I/O, INC.",530 7th Ave. Rm 804,NEW YORK,NY,10018.0,541519.0,Corporation,Unanswered,Unanswered,Unanswered,,22.0,04/27/2020,Bank Leumi USA,NY - 10
"d $350,000-1 million","BACON & BAGELS, LLC",1496 2nd Avenue,NEW YORK,NY,10075.0,722511.0,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,36.0,04/10/2020,Valley National Bank,NY - 10
"d $350,000-1 million","BALA CSI CONSULTING ENGINEERS, PLLC",1 Williams Street 2nd Floor,NEW YORK,NY,10004.0,541990.0,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,22.0,04/07/2020,Firstrust Savings Bank,NY - 10
"d $350,000-1 million",BALARINI RESTAURANT CORPORATION,141 W 38th St,NEW YORK,NY,10018.0,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,35.0,05/01/2020,"JPMorgan Chase Bank, National Association",NY - 10
